gt_interval_count	gtdt	gtdt_err	eqe_tot	eqe_min_tot	eqe_max_tot	eqedt	eqedt_min	eqedt_max
1	0.16407259399129998	0.0280947726059	9.152680594108455e+20	6.479601642413608e+20	1.2928504973118252e+21	8.612984266678129e+20	5.717260317223259e+20	1.254642923326635e+21
1	-0.0177515827252	0.0281856839798	1.7395124712537385e+20	1.2314805209077167e+20	2.4571266749854073e+20	-7.413168122854716e+20	-1.1697024452210535e+21	-4.022474967428201e+20
1	0.16629368569890002	0.0288542316047	2.1204833290069012e+19	1.5011872336272757e+19	2.9952623149688828e+19	-1.5274641383530483e+20	-2.3070079516226798e+20	-9.319542894108284e+19
1	-0.08033210853600001	0.0292451529371	4.9388662602713735e+19	3.4964495485961744e+19	6.976334020503868e+19	2.8183829312644723e+19	5.011872336272916e+18	5.475146786876593e+19
3	0.095034190377	0.0878557944238	3.9076818862853267e+21	2.7664269181099416e+21	5.519747376820271e+21	3.858293223682613e+21	2.696663577904903e+21	5.48478288133431e+21
3	-0.092036638539	0.0882131757449	2.699867389216334e+20	1.9113597365919184e+20	3.813664052770674e+20	-3.637695147363693e+21	-5.328611403161079e+21	-2.3850605128328743e+21
1	0.259522290722	0.0292796802512	2.2387211385683467e+20	1.584893192461124e+20	3.1622776601683794e+20	-4.611462506479875e+19	-2.22877086030955e+20	1.250917923576461e+20
1	-0.228484131682	0.0292441099686	9.739158895879274e+19	6.894796483785022e+19	1.3756927593476145e+20	-1.2648052489804192e+20	-2.4727980117898772e+20	-2.092004331135094e+19
1	0.161907631841	0.0286477504519	1.3422867888702947e+20	9.502662736152496e+19	1.8960304849304014e+20	3.683708992823673e+19	-4.2542648573236494e+19	1.2065508365518992e+20
1	-0.05247208077099999	0.0287993676892	1e+19	7.079457843841402e+18	1.4125375446227497e+19	-1.2422867888702947e+20	-1.8252359064919874e+20	-8.090125191529746e+19
1	0.23348356712999999	0.0287576975809	2.976795184770098e+20	2.1074096020329942e+20	4.204834961139992e+20	2.876795184770098e+20	1.9661558475707194e+20	4.134040382701578e+20
1	-0.339198829871	0.0292379240832	7.035950796526251e+19	4.981071705534985e+19	9.938544662211672e+19	-2.2732001051174732e+20	-3.7067277905864937e+20	-1.113555135811827e+20
1	0.163242365918	0.0292671594946	3.548133892335761	0.0	0.0	-7.035950796526251e+19	-9.938544662211672e+19	-4.981071705534985e+19
3	-0.13747625534400001	0.0869538399776	9.305104928172068e+20	6.587509807151477e+20	1.3143810067697233e+21	9.305104928172068e+20	6.587509807151477e+20	1.3143810067697233e+21
2	0.09227734119700001	0.0580720017865	2.8731080532125463e+20	2.034004734351941e+20	4.0583729949206983e+20	-6.431996874959521e+20	-1.1109805333345291e+21	-2.5291368122307786e+20
2	-0.1834850473134	0.058243774979000004	3.3170671502172776e+20	2.3483037055154343e+20	4.685481887716708e+20	4.439590970047313e+19	-1.710069289405264e+20	2.6514771533647672e+20
1	0.24244762565539998	0.0290138134186	4.239448806231769e+20	3.001299910484151e+20	5.988380607308471e+20	9.223816560144915e+19	-1.6841819772325573e+20	3.6400769017930364e+20
1	-0.24567347717639998	0.0303392525819	1e+19	7.079457843841402e+18	1.4125375446227497e+19	-4.139448806231769e+20	-5.917586028870056e+20	-2.860046156021876e+20
3	0.0908608152894	0.0908380610332	1.9540568005628667e+20	1.3833662744056395e+20	2.760178595120462e+20	1.8540568005628667e+20	1.2421125199433644e+20	2.689384016682048e+20
1	-0.0691677880962	0.0300798868146	1.1623146065159381e+20	8.228557258110683e+19	1.641813020367183e+20	-7.917421940469287e+19	-1.9373228693093935e+20	2.5844674596154343e+19
4	0.2247899915332	0.12005855272240001	2.1139176940022968e+21	1.496539120003969e+21	2.985988109020591e+21	1.997686233350703e+21	1.3323578179672505e+21	2.903702536439484e+21
1	-0.154868831322	0.0301219510206	4.737630499948067e+20	3.353985540407935e+20	6.692080953726492e+20	-1.6401546440074902e+21	-2.650589554979797e+21	-8.273310246313198e+20
1	0.183780685756	0.0305069556508	1.629999464923244e+20	1.1539512497408079e+20	2.302435441919077e+20	-3.107631035024823e+20	-5.538129703985684e+20	-1.051550098488858e+20
1	-0.15123367368600002	0.0306977847455	4.820337404214405e+19	3.412537544622761e+19	6.8089075612022374e+19	-1.1479657245018037e+20	-1.9611816874568008e+20	-4.730604936205841e+19
1	0.05208549087	0.0305334539075	1.4923392642372675e+20	1.056495290987703e+20	2.107985240049846e+20	1.010305523815827e+20	3.756045348674793e+19	1.7667314855875697e+20
1	-0.09391873063299999	0.0289428581387	3.548133892335761	0.0	0.0	-1.4923392642372675e+20	-2.107985240049846e+20	-1.056495290987703e+20
1	0.019721330782	0.0282040485842	3.1204833290069012e+19	2.2091330180114158e+19	4.4077998595916325e+19	3.1204833290069012e+19	2.2091330180114158e+19	4.4077998595916325e+19
1	-0.18787038010610002	0.0278826691685	1.70794578438414e+19	1.2091330180114158e+19	2.4125375446227497e+19	-1.4125375446227612e+19	-3.1986668415802167e+19	2.0340452661133394e+18
1	0.009916355972859999	0.0276858846689	4.813645246233355e+19	3.40779985959166e+19	6.799454636799458e+19	3.105699461849215e+19	9.952623149689102e+18	5.590321618788042e+19
1	-0.09566125184876001	0.0275782633567	1.520125624855464e+20	1.0761665278507326e+20	2.147234517651473e+20	1.0387611002321283e+20	3.962210641707868e+19	1.806454531692307e+20
4	0.395749629099	0.11051663389819999	7.326211928247682e+20	5.186560850107742e+20	1.0348549408512885e+21	5.806086303392218e+20	3.039326332456269e+20	9.272382880662153e+20
1	-0.197384397467	0.027563986877	3.8207170896031216e+21	2.70486055690897e+21	5.3969063364462e+21	3.0880958967783537e+21	1.6700056160576812e+21	4.878250251435426e+21
1	0.204262962485	0.027086619107	3.703208099353023e+19	2.621670562634177e+19	5.230920475887222e+19	-3.783685008609591e+21	-5.370689630819859e+21	-2.6525513521500977e+21
1	-0.174672379068	0.0269079970526	9.512708918279048e+19	6.73448217676906e+19	1.3437058498136847e+20	5.809500818926025e+19	1.503561700881838e+19	1.081538793550267e+20
2	0.17260534902400002	0.0527906655188	1.8839022051606712e+21	1.3337006243354832e+21	2.661082595187039e+21	1.7887751159778808e+21	1.1993300393541147e+21	2.5937377734193484e+21
1	-0.045738968300000016	0.0259661766035	3.825075089245522e+19	2.70794578438414e+19	5.403062174560515e+19	-1.845651454268216e+21	-2.6340031373431973e+21	-1.279670002589878e+21
1	0.03114646111899999	0.025344914595	7.071914769992291e+20	5.006532248939979e+20	9.989345124986341e+20	6.689407261067739e+20	4.466226031483928e+20	9.718550546547928e+20
1	-0.07344563665299997	0.0253556607483	7.039304820671771e+19	4.9834461727895355e+19	9.94328234724279e+19	-6.367984287925114e+20	-9.491000507707388e+20	-4.0122040142157e+20
3	0.17500963027599997	0.0766833468741	5.4145345343233484e+20	3.8331968979765586e+20	7.6482333163882e+20	4.7106040522561716e+20	2.8388686632522796e+20	7.149888699109246e+20
3	-0.246611725875	0.0754169960214	4.4693958290833054e+20	3.1640899359435837e+20	6.313189410360496e+20	-9.45138705240043e+19	-4.484143380444616e+20	2.4799925123839374e+20
1	0.139281854555	0.0249351241328	1.7346336943616353e+21	1.2280266113740067e+21	2.450235219453481e+21	1.2876941114533048e+21	5.967076703379571e+20	2.1338262258591227e+21
3	-0.17586069195999998	0.071417587657	1.264115109595237e+21	8.949249628142431e+20	1.7856100530281757e+21	-4.705185847663982e+20	-1.555310256639238e+21	5.5758344165416894e+20
1	0.135034907631	0.0234564121615	6.311955204506684e+21	4.468522078252041e+21	8.915873706342657e+21	5.047840094911447e+21	2.682912025223866e+21	8.020948743528414e+21
1	-0.125517619026	0.0234261158247	8.943282347242853e+19	6.3313590362876305e+19	1.2632722087642402e+20	-6.222522381034256e+21	-8.852560115979781e+21	-4.342194857375617e+21
1	0.18798125569999996	0.0231407022206	7.684279804888008e+19	5.44005349389865e+19	1.0854333727790712e+20	-1.2590025423548449e+19	-7.192668593743752e+19	4.522974691503082e+19
1	-0.060275990955999975	0.0229590068275	6.521591030617496e+19	4.616932877603076e+19	9.211992181422208e+19	-1.1626887742705123e+19	-6.237400850187637e+19	3.771938687523558e+19
4	0.267905570694	0.0916464572959	5.767076832534468e+21	4.082777731812196e+21	8.146212548678983e+21	5.701860922228292e+21	3.990657809997974e+21	8.100043219902952e+21
2	-0.308175467883	0.0441294500079	1.1266871272413485e+20	7.976334020503883e+19	1.591487868271554e+20	-5.654408119810333e+21	-8.066449208473944e+21	-3.9236289449850406e+21
1	0.17777266328000002	0.0213112780446	1.8235426971954087e+21	1.2909693651239746e+21	2.5758225240111495e+21	1.7108739844712738e+21	1.1318205782968191e+21	2.496059183806111e+21
1	-0.13671469527500002	0.0222605773037	3.225825174824516e+20	2.2837093336772483e+20	4.556599171828874e+20	-1.500960179712957e+21	-2.3474515906434247e+21	-8.353094479410872e+20
2	0.044328970711000004	0.0445935312597	9.346666119863017e+19	6.6169328776030765e+19	1.3202516811359974e+20	-2.2911585628382147e+20	-3.894905884068566e+20	-9.63457652541251e+19
2	-0.115923383779	0.0441452405173	1.0355741385061659e+22	7.331303457726778e+21	1.4627873508803186e+22	1.0262274723863029e+22	7.199278289613179e+21	1.4561704180027155e+22
1	0.06906503955999999	0.021634641973	1.364175276156476e+20	9.657621359160428e+19	1.9269487950171344e+20	-1.021932385744601e+22	-1.453129729521158e+22	-7.138608578225065e+21
3	-0.43665000832499995	0.0671898423573	1.4507846977765185e+21	1.0270769108399022e+21	2.0492878547735096e+21	1.3143671701608708e+21	8.343820313381888e+20	1.9527116411819052e+21
2	0.43712634804199996	0.0402504106799	4.118955771747175e+20	2.91599737467313e+20	5.8181796722334735e+20	-1.038889120601801e+21	-1.7576881173061965e+21	-4.452589436165549e+20
1	-0.10001566454299998	0.0206343588105	1.9259489363691425e+20	1.363467430441653e+20	2.720475181647678e+20	-2.1930068353780325e+20	-4.45471224179182e+20	-1.9552219302545195e+19
1	0.010511787222999974	0.0206319343081	9.564668484399263e+20	6.771266732562302e+20	1.3510453336083939e+21	7.63871954803012e+20	4.0507915509146236e+20	1.2146985905642285e+21
1	-0.11859491473339999	0.0212487278268	5.521591030617495e+19	3.908987093218936e+19	7.799454636799458e+19	-9.012509381337513e+20	-1.3119554626762045e+21	-5.991321268882356e+20
1	0.20234938422639998	0.0212494750995	4.965888384503429e+20	3.515579747531346e+20	7.014503785517111e+20	4.41372928144168e+20	2.7356342838513998e+20	6.623605076195217e+20
1	-0.11791925144799999	0.0210068584796	3.548133892335761	0.0	0.0	-4.965888384503429e+20	-7.014503785517111e+20	-3.515579747531346e+20
3	0.156359240859	0.0618679106556	3.460877216131231e+20	2.4501134354312233e+20	4.888619005114855e+20	3.460877216131231e+20	2.4501134354312233e+20	4.888619005114855e+20
1	-0.14058649196799997	0.0202854144454	1e+19	7.079457843841402e+18	1.4125375446227497e+19	-3.360877216131231e+20	-4.817824426676441e+20	-2.3088596809689484e+20
1	0.12248461650699996	0.0203606540858	3.501239881487374e+20	2.4786880142166085e+20	4.9456327853314356e+20	3.401239881487374e+20	2.3374342597543336e+20	4.8748382068930216e+20
2	-0.2051615855899	0.0413096826277	4.0772518569235893e+20	2.8864732639814625e+20	5.7592713267873946e+20	5.7601197543621526e+19	-2.059159521349973e+20	3.280583312570786e+20
4	0.33523241653889996	0.08327917915489999	8.520034366956287e+20	6.031722412894698e+20	1.2034868424801963e+21	4.4427825100326974e+20	2.7245108610730295e+19	9.1483951608205e+20
1	-0.083482410984	0.0207555203252	3.918041137374556e+20	2.7737607062479575e+20	5.534380207917982e+20	-4.6019932295817304e+20	-9.261107718554006e+20	-4.973422049767155e+19
1	0.008148276280000033	0.020675764044	2.1343178931111104e+21	1.510981354963651e+21	3.0148041561795687e+21	1.742513779373655e+21	9.575433341718528e+20	2.7374280855547727e+21
1	-0.026211507751000007	0.0206695018741	1.2278415039510833e+21	8.692452166140523e+20	1.7343722231769758e+21	-9.064763891600272e+20	-2.1455589395655164e+21	2.2339086821332484e+20
1	0.115386365848	0.0210399190107	1.5923392642372675e+20	1.127289869426117e+20	2.249238994512121e+20	-1.0686075775273565e+21	-1.6216432362343642e+21	-6.443213171628402e+20
1	-0.10252428112400003	0.0214870188607	3.548133892335761	0.0	0.0	-1.5923392642372675e+20	-2.249238994512121e+20	-1.127289869426117e+20
4	0.16351803970600004	0.0891115482641	2.126053698207827e+22	1.5051307530205306e+22	3.0031306706026007e+22	2.126053698207827e+22	1.5051307530205306e+22	3.0031306706026007e+22
4	-0.264011129347	0.0914546360988	1.699832944837989e+21	1.20338956745533e+21	2.4010778541703163e+21	-1.956070403724028e+22	-2.8827917138570676e+22	-1.265022967603499e+22
3	0.18816259895899998	0.0706991610337	7.588156928744932e+20	5.372003708950278e+20	1.0718556556341546e+21	-9.410172519634958e+20	-1.8638774832752886e+21	-1.3153391182117549e+20
3	-0.3539713487324	0.0708705568175	5.795606733103238e+20	4.102975354648771e+20	8.186512104376736e+20	-1.7925501956416943e+20	-6.615581201692775e+20	2.814508395426458e+20
2	0.17267399261539998	0.047281994220600004	4.137429656269808e+22	2.9290758833421335e+22	5.844274727716703e+22	4.079473588938776e+22	2.8472107622983663e+22	5.803244974170216e+22
1	-0.12416266274849999	0.0239621989805	2.703208099353023e+19	1.913724778250037e+19	3.818382931264473e+19	-4.134726448170455e+22	-5.842361002938453e+22	-2.925257500410869e+22
2	0.29946468852850006	0.0484692671314	5.064910793948395e+20	3.5856822448574936e+20	7.154376656617142e+20	4.794589984013093e+20	3.2038439517310465e+20	6.963004178792139e+20
6	-0.3894542589541	0.1501721079155	9.871828774641369e+20	6.988719565169399e+20	1.3944328778268158e+21	4.806917980692974e+20	-1.656570914477428e+19	1.0358646533410665e+21
4	0.3197318270871	0.102982120881	1.301542107662396e+22	9.214212483180422e+21	1.8384770929805629e+22	1.2028238199159823e+22	7.819779605353606e+21	1.7685898973288688e+22
2	-0.17437174323700003	0.0512620622448	2.1204833290069012e+19	1.5011872336272757e+19	2.9952623149688828e+19	-1.299421624333389e+22	-1.8369759057469357e+22	-9.184259860030732e+21
3	0.25966497952	0.0791661359146	1.9892234446734455e+21	1.4082623518546602e+21	2.809852800245044e+21	1.9680186113833765e+21	1.3783097287049714e+21	2.794840927908771e+21
2	-0.276169560075	0.0251889117072	3.217952798191858e+20	2.2781361178270728e+20	4.5454791442698627e+20	1.6674281648542596e+21	9.53714437427674e+20	2.5820391884623367e+21
